logAge,Mass,Umag,Bmag,Vmag,Rmag,Imag,B-V,V-I
7.2,12.604,-5.588,-4.604,-4.37,-4.263,-4.119,-0.23399999999999999,-0.25100000000000033
7.2,12.604,-5.588,-4.601,-4.367,-4.259,-4.114,-0.23399999999999999,-0.2530000000000001
7.2,12.605,-5.565,-4.586,-4.354,-4.247,-4.104,-0.2320000000000002,-0.25
7.2,12.606,-5.56,-4.596,-4.367,-4.263,-4.122,-0.2290000000000001,-0.2450000000000001
7.2,12.606,-5.591,-4.643,-4.418,-4.317,-4.179,-0.22499999999999964,-0.23899999999999988
7.2,12.607,-5.65,-4.722,-4.503,-4.404,-4.271,-0.2190000000000003,-0.2320000000000002
7.2,12.607,-5.715,-4.807,-4.592,-4.498,-4.368,-0.21500000000000075,-0.2239999999999993
7.2,12.608,-5.779,-4.893,-4.683,-4.591,-4.466,-0.20999999999999996,-0.21699999999999964
7.2,12.608,-5.829,-4.961,-4.755,-4.667,-4.545,-0.2060000000000004,-0.20999999999999996
7.2,12.608,-5.879,-5.029,-4.826,-4.741,-4.623,-0.2030000000000003,-0.2029999999999994
7.2,12.609,-5.927,-5.096,-4.898,-4.816,-4.702,-0.1980000000000004,-0.19599999999999973
7.2,12.609,-5.976,-5.161,-4.968,-4.89,-4.781,-0.19299999999999962,-0.18700000000000028
7.2,12.609,-6.024,-5.226,-5.039,-4.964,-4.859,-0.18700000000000028,-0.17999999999999972
7.2,12.609,-6.07,-5.29,-5.108,-5.037,-4.937,-0.18200000000000038,-0.17099999999999937
7.2,12.61,-6.115,-5.353,-5.177,-5.11,-5.014,-0.17600000000000016,-0.16299999999999937
7.2,12.61,-6.158,-5.415,-5.245,-5.181,-5.09,-0.16999999999999993,-0.15500000000000025
7.2,12.61,-6.21,-5.492,-5.328,-5.27,-5.185,-0.1639999999999997,-0.14300000000000068
7.2,12.61,-6.259,-5.567,-5.41,-5.357,-5.277,-0.15700000000000003,-0.133
7.2,12.611,-6.297,-5.626,-5.475,-5.425,-5.351,-0.1510000000000007,-0.12399999999999967
7.2,12.611,-6.333,-5.684,-5.538,-5.493,-5.423,-0.1459999999999999,-0.11500000000000021
7.2,12.611,-6.366,-5.74,-5.601,-5.559,-5.494,-0.13900000000000023,-0.1070000000000002
7.2,12.611,-6.404,-5.809,-5.677,-5.64,-5.581,-0.13200000000000056,-0.0959999999999992
7.2,12.612,-6.435,-5.879,-5.754,-5.721,-5.667,-0.125,-0.08699999999999974
7.2,12.612,-6.464,-5.947,-5.828,-5.799,-5.751,-0.11899999999999977,-0.07699999999999996
7.2,12.612,-6.484,-6.0,-5.886,-5.86,-5.816,-0.11399999999999988,-0.07000000000000028
7.2,12.612,-6.516,-6.035,-5.935,-5.918,-5.883,-0.10000000000000053,-0.0519999999999996
7.2,12.612,-6.534,-6.08,-5.989,-5.976,-5.947,-0.09100000000000019,-0.041999999999999815
7.2,12.612,-6.55,-6.137,-6.054,-6.047,-6.024,-0.0829999999999993,-0.03000000000000025
7.2,12.612,-6.558,-6.181,-6.105,-6.101,-6.084,-0.07599999999999962,-0.021000000000000796
7.2,12.612,-6.562,-6.223,-6.154,-6.154,-6.142,-0.06899999999999995,-0.011999999999999567
7.2,12.612,-6.561,-6.263,-6.201,-6.204,-6.198,-0.06200000000000028,-0.0029999999999992255
7.2,12.612,-6.552,-6.314,-6.258,-6.265,-6.264,-0.05600000000000005,0.006000000000000227
7.2,12.612,-6.539,-6.352,-6.303,-6.311,-6.316,-0.04900000000000038,0.0129999999999999
7.2,12.612,-6.523,-6.387,-6.345,-6.355,-6.366,-0.041999999999999815,0.020999999999999908
7.2,12.612,-6.508,-6.407,-6.38,-6.398,-6.418,-0.027000000000000135,0.038000000000000256
7.2,12.612,-6.487,-6.427,-6.413,-6.438,-6.466,-0.013999999999999346,0.052999999999999936
7.2,12.612,-6.455,-6.448,-6.445,-6.474,-6.51,-0.0030000000000001137,0.0649999999999995
7.2,12.613,-6.398,-6.456,-6.472,-6.512,-6.56,0.016000000000000014,0.08799999999999919
7.2,12.613,-6.341,-6.449,-6.486,-6.538,-6.598,0.03699999999999992,0.1120000000000001
7.2,12.613,-6.276,-6.428,-6.493,-6.559,-6.634,0.06500000000000039,0.14100000000000001
7.2,12.613,-6.181,-6.38,-6.488,-6.58,-6.676,0.10800000000000054,0.18799999999999972
7.2,12.613,-6.099,-6.33,-6.48,-6.594,-6.709,0.15000000000000036,0.2289999999999992
7.2,12.613,-6.011,-6.266,-6.464,-6.605,-6.741,0.1980000000000004,0.27699999999999925
7.2,12.613,-5.89,-6.17,-6.439,-6.615,-6.78,0.26900000000000013,0.3410000000000002
7.2,12.613,-5.787,-6.084,-6.415,-6.621,-6.807,0.3310000000000004,0.39200000000000035
7.2,12.613,-5.67,-5.988,-6.386,-6.623,-6.833,0.3979999999999997,0.44700000000000006
7.2,12.613,-5.537,-5.88,-6.351,-6.622,-6.856,0.4710000000000001,0.5049999999999999
7.2,12.613,-5.382,-5.763,-6.311,-6.617,-6.876,0.548,0.5650000000000004
7.2,12.613,-5.194,-5.632,-6.263,-6.608,-6.895,0.6310000000000002,0.6319999999999997
7.2,12.613,-5.002,-5.498,-6.209,-6.591,-6.905,0.7109999999999994,0.6960000000000006
7.2,12.613,-4.799,-5.362,-6.151,-6.568,-6.907,0.7889999999999997,0.7560000000000002
7.2,12.613,-4.541,-5.207,-6.083,-6.541,-6.906,0.8760000000000003,0.8229999999999995
7.2,12.613,-4.313,-5.061,-6.008,-6.5,-6.889,0.9470000000000001,0.8810000000000002
7.2,12.613,-4.053,-4.908,-5.926,-6.453,-6.866,1.0179999999999998,0.9399999999999995
7.2,12.613,-3.79,-4.753,-5.84,-6.4,-6.836,1.0869999999999997,0.9960000000000004
7.2,12.613,-3.493,-4.584,-5.739,-6.333,-6.793,1.1550000000000002,1.0540000000000003
7.2,12.613,-3.213,-4.414,-5.638,-6.261,-6.739,1.2240000000000002,1.101
7.2,12.613,-2.903,-4.223,-5.525,-6.176,-6.674,1.3020000000000005,1.149
7.2,12.613,-2.495,-3.984,-5.365,-6.052,-6.58,1.3810000000000002,1.2149999999999999
7.2,12.613,-2.131,-3.768,-5.203,-5.926,-6.486,1.4350000000000005,1.2829999999999995
7.2,12.614,-1.693,-3.484,-4.978,-5.743,-6.345,1.4939999999999998,1.367
7.2,12.614,-1.301,-3.217,-4.761,-5.569,-6.216,1.544,1.455
7.2,12.614,-1.2,-3.153,-4.713,-5.535,-6.198,1.56,1.4850000000000003
7.2,12.614,-1.071,-3.119,-4.717,-5.574,-6.278,1.5979999999999994,1.561
7.2,12.614,-0.995,-3.107,-4.733,-5.616,-6.356,1.6259999999999994,1.6230000000000002
7.2,12.614,-0.95,-3.11,-4.758,-5.665,-6.44,1.6480000000000001,1.6820000000000004
7.2,12.614,-0.917,-3.116,-4.784,-5.713,-6.519,1.6679999999999997,1.7350000000000003
7.2,12.614,-0.896,-3.121,-4.803,-5.753,-6.596,1.682,1.7930000000000001
7.2,12.614,-0.882,-3.124,-4.817,-5.782,-6.651,1.693,1.8339999999999996
7.2,12.614,-0.877,-3.138,-4.846,-5.841,-6.765,1.7080000000000002,1.9189999999999996
7.2,12.614,-0.874,-3.14,-4.853,-5.868,-6.827,1.7129999999999996,1.9740000000000002
7.2,12.614,-0.87,-3.137,-4.856,-5.888,-6.878,1.7189999999999999,2.0220000000000002
7.2,12.614,-0.865,-3.122,-4.843,-5.905,-6.952,1.721,2.109
7.2,12.614,-0.865,-3.115,-4.836,-5.908,-6.974,1.721,2.138
7.2,12.614,-0.867,-3.107,-4.828,-5.919,-7.019,1.721,2.191
7.2,12.614,-0.87,-3.095,-4.816,-5.931,-7.076,1.7209999999999996,2.26
7.2,12.614,-0.871,-3.069,-4.784,-5.932,-7.133,1.7149999999999999,2.349
7.2,12.614,-0.872,-3.04,-4.747,-5.926,-7.181,1.7069999999999999,2.434
7.2,12.614,-0.873,-3.014,-4.715,-5.921,-7.22,1.701,2.505
7.2,12.614,-0.873,-2.987,-4.68,-5.913,-7.258,1.6929999999999996,2.5780000000000003
7.2,12.614,-0.872,-2.951,-4.635,-5.897,-7.28,1.6839999999999997,2.6450000000000005
7.2,12.615,-0.873,-2.876,-4.54,-5.863,-7.331,1.6640000000000001,2.7910000000000004
7.2,12.616,-0.875,-2.842,-4.498,-5.849,-7.356,1.6560000000000001,2.8579999999999997
7.2,12.62,-0.877,-2.871,-4.533,-5.865,-7.344,1.6620000000000004,2.811
7.2,12.628,-0.884,-2.948,-4.629,-5.905,-7.309,1.6809999999999996,2.6800000000000006
7.2,12.638,-0.891,-3.027,-4.728,-5.944,-7.261,1.7009999999999996,2.5330000000000004
7.2,12.648,-0.901,-3.088,-4.803,-5.971,-7.204,1.7149999999999999,2.401
7.2,12.659,-0.915,-3.148,-4.876,-5.999,-7.157,1.7280000000000002,2.2809999999999997
7.2,12.674,-0.935,-3.195,-4.926,-6.016,-7.112,1.7310000000000003,2.186
7.2,12.705,-0.983,-3.285,-5.022,-6.068,-7.074,1.737,2.0519999999999996
7.2,12.729,-1.033,-3.346,-5.083,-6.109,-7.078,1.737,1.995
7.2,12.755,-1.093,-3.421,-5.162,-6.176,-7.118,1.741,1.9560000000000004
7.2,12.769,-1.123,-3.46,-5.202,-6.211,-7.142,1.742,1.9400000000000004
7.2,12.785,-1.065,-3.388,-5.133,-6.171,-7.159,1.745,2.026
7.2,12.793,-1.001,-3.279,-5.018,-6.109,-7.199,1.7389999999999999,2.181
7.2,12.791,-0.971,-3.203,-4.933,-6.075,-7.26,1.73,2.327
7.2,12.791,-0.964,-3.176,-4.901,-6.06,-7.276,1.7249999999999996,2.375
7.2,12.791,-0.96,-3.159,-4.88,-6.052,-7.288,1.721,2.4080000000000004
7.2,12.791,-0.953,-3.123,-4.836,-6.035,-7.319,1.713,2.4829999999999997
7.2,12.791,-0.945,-3.072,-4.774,-6.012,-7.359,1.702,2.585
7.2,12.791,-0.942,-3.032,-4.724,-5.991,-7.378,1.6920000000000002,2.654
7.2,12.791,-0.94,-2.99,-4.671,-5.969,-7.4,1.681,2.729
7.2,12.79,-0.937,-2.944,-4.614,-5.946,-7.423,1.67,2.809
7.2,12.791,-0.933,-2.883,-4.537,-5.914,-7.452,1.654,2.915
7.2,12.79,-0.926,-2.779,-4.409,-5.856,-7.47,1.63,3.061
7.2,12.79,-0.926,-2.664,-4.264,-5.793,-7.494,1.6,3.2299999999999995
7.2,12.789,-0.927,-2.507,-4.07,-5.703,-7.491,1.5630000000000002,3.4209999999999994
7.2,12.779,-0.9,-2.063,-3.522,-5.446,-7.419,1.4589999999999996,3.897
7.4,0.425,13.133,11.937,10.562,9.303,7.775,1.375,2.786999999999999
7.4,0.45,12.969,11.773,10.404,9.165,7.661,1.3689999999999998,2.7430000000000003
7.4,0.492,12.699,11.498,10.133,8.93,7.472,1.3650000000000002,2.6609999999999987
7.4,0.5,12.65,11.447,10.083,8.885,7.437,1.363999999999999,2.646
7.4,0.523,12.516,11.309,9.946,8.766,7.343,1.3629999999999995,2.6029999999999998
7.4,0.55,12.367,11.153,9.795,8.635,7.235,1.3580000000000005,2.5599999999999996
7.4,0.553,12.353,11.138,9.781,8.622,7.225,1.3569999999999993,2.556000000000001
7.4,0.586,12.157,10.932,9.582,8.449,7.085,1.3499999999999996,2.4970000000000008
7.4,0.6,12.083,10.853,9.506,8.382,7.03,1.3469999999999995,2.476
7.4,0.612,12.012,10.777,9.431,8.318,6.98,1.346,2.4509999999999987
7.4,0.65,11.783,10.528,9.19,8.107,6.811,1.338000000000001,2.3789999999999996
7.4,0.666,11.684,10.417,9.081,8.013,6.741,1.3360000000000003,2.34
7.4,0.7,11.44,10.14,8.804,7.77,6.561,1.3360000000000003,2.2430000000000003
7.4,0.75,10.335,8.853,7.574,6.714,5.973,1.279,1.601
7.4,0.772,10.205,8.722,7.457,6.607,5.892,1.2649999999999997,1.5649999999999995
7.4,0.793,10.067,8.584,7.334,6.495,5.807,1.25,1.5269999999999992
7.4,0.8,10.009,8.531,7.287,6.453,5.775,1.2440000000000007,1.5119999999999996
7.4,0.832,9.675,8.239,7.033,6.227,5.605,1.2060000000000004,1.428
7.4,0.85,9.456,8.067,6.884,6.097,5.506,1.1829999999999998,1.3780000000000001
7.4,0.851,9.444,8.057,6.877,6.09,5.501,1.1800000000000006,1.3759999999999994
7.4,0.89,8.86,7.624,6.513,5.782,5.255,1.1109999999999998,1.258
7.4,0.899,8.714,7.517,6.425,5.709,5.194,1.0920000000000005,1.2309999999999999
7.4,0.927,8.243,7.182,6.15,5.483,5.003,1.032,1.1470000000000002
7.4,0.95,7.845,6.896,5.915,5.291,4.837,0.9809999999999999,1.0780000000000003
7.4,0.971,7.479,6.639,5.704,5.117,4.685,0.9350000000000005,1.0190000000000001
7.4,0.992,7.105,6.377,5.486,4.935,4.524,0.891,0.9619999999999997
7.4,1.0,6.972,6.283,5.408,4.87,4.466,0.875,0.9420000000000002
7.4,1.009,6.808,6.167,5.312,4.789,4.394,0.8549999999999995,0.9180000000000001
7.4,1.031,6.441,5.906,5.094,4.603,4.226,0.8119999999999994,0.8680000000000003
7.4,1.05,6.127,5.679,4.907,4.443,4.083,0.7720000000000002,0.8239999999999998
7.4,1.069,5.799,5.449,4.716,4.282,3.937,0.7329999999999997,0.7790000000000004
7.4,1.094,5.43,5.181,4.499,4.096,3.771,0.6820000000000004,0.7279999999999998
7.4,1.099,5.376,5.142,4.467,4.07,3.748,0.6750000000000007,0.7189999999999994
7.4,1.106,5.311,5.094,4.43,4.038,3.72,0.6640000000000006,0.7099999999999995
7.4,1.149,5.036,4.901,4.288,3.926,3.627,0.6129999999999995,0.6610000000000005
7.4,1.159,4.983,4.864,4.262,3.906,3.612,0.6020000000000003,0.6499999999999995
7.4,1.18,4.933,4.833,4.246,3.898,3.609,0.5869999999999997,0.6370000000000005
7.4,1.2,4.908,4.818,4.239,3.895,3.609,0.5789999999999997,0.6299999999999999
7.4,1.221,4.883,4.802,4.228,3.887,3.603,0.5739999999999998,0.6249999999999996
7.4,1.25,4.815,4.744,4.18,3.843,3.563,0.5640000000000001,0.6169999999999995
7.4,1.252,4.811,4.741,4.177,3.841,3.56,0.5640000000000001,0.6169999999999995
7.4,1.295,4.554,4.515,3.984,3.665,3.396,0.5309999999999997,0.5880000000000001
7.4,1.3,4.526,4.491,3.963,3.646,3.379,0.5279999999999996,0.5840000000000001
7.4,1.338,4.306,4.293,3.793,3.49,3.233,0.5,0.56
7.4,1.35,4.238,4.232,3.74,3.442,3.189,0.492,0.5510000000000002
7.4,1.4,3.953,3.966,3.514,3.237,2.999,0.4520000000000004,0.5149999999999997
7.4,1.443,3.707,3.729,3.313,3.056,2.836,0.4159999999999999,0.4770000000000003
7.4,1.45,3.665,3.688,3.279,3.026,2.808,0.40900000000000025,0.4710000000000001
7.4,1.474,3.534,3.558,3.171,2.93,2.724,0.387,0.4469999999999996
7.4,1.5,3.418,3.441,3.074,2.845,2.649,0.367,0.4249999999999998
7.4,1.514,3.351,3.373,3.019,2.799,2.61,0.3540000000000001,0.40900000000000025
7.4,1.55,3.21,3.227,2.902,2.702,2.53,0.32499999999999973,0.37200000000000033
7.4,1.597,3.041,3.048,2.763,2.59,2.444,0.28500000000000014,0.31899999999999995
7.4,1.6,3.033,3.04,2.756,2.584,2.439,0.28400000000000025,0.3169999999999997
7.4,1.649,2.865,2.858,2.607,2.461,2.338,0.2509999999999999,0.26900000000000013
7.4,1.674,2.785,2.772,2.537,2.402,2.29,0.23499999999999988,0.2469999999999999
7.4,1.699,2.71,2.69,2.47,2.347,2.245,0.21999999999999975,0.2250000000000001
7.4,1.724,2.635,2.609,2.404,2.292,2.201,0.20500000000000007,0.20299999999999985
7.4,1.749,2.563,2.532,2.342,2.241,2.159,0.18999999999999995,0.18300000000000027
7.4,1.774,2.49,2.453,2.279,2.189,2.116,0.17399999999999993,0.1629999999999998
7.4,1.799,2.42,2.379,2.22,2.14,2.076,0.1589999999999998,0.14400000000000013
7.4,1.824,2.354,2.31,2.165,2.095,2.038,0.14500000000000002,0.12700000000000022
7.4,1.849,2.287,2.241,2.11,2.049,2.0,0.13100000000000023,0.10999999999999988
7.4,1.874,2.222,2.176,2.059,2.006,1.964,0.11699999999999999,0.0950000000000002
7.4,1.899,2.157,2.114,2.009,1.963,1.927,0.10499999999999998,0.08199999999999985
7.4,1.924,2.093,2.053,1.96,1.922,1.892,0.09299999999999997,0.06800000000000006
7.4,1.947,2.036,2.001,1.918,1.885,1.861,0.08299999999999996,0.05699999999999994
7.4,1.994,1.922,1.901,1.836,1.814,1.798,0.06499999999999995,0.038000000000000034
7.4,2.039,1.815,1.809,1.76,1.747,1.739,0.04899999999999993,0.020999999999999908
7.4,2.085,1.713,1.723,1.69,1.683,1.683,0.03300000000000014,0.006999999999999895
7.4,2.13,1.616,1.644,1.623,1.623,1.628,0.020999999999999908,-0.004999999999999893
7.4,2.176,1.522,1.568,1.559,1.564,1.575,0.009000000000000119,-0.016000000000000014
7.4,2.222,1.432,1.495,1.498,1.508,1.524,-0.0029999999999998916,-0.026000000000000023
7.4,2.268,1.345,1.426,1.439,1.453,1.473,-0.013000000000000123,-0.03400000000000003
7.4,2.36,1.179,1.297,1.327,1.347,1.375,-0.030000000000000027,-0.04800000000000004
7.4,2.543,0.876,1.064,1.12,1.15,1.189,-0.05600000000000005,-0.06899999999999995
7.4,2.618,0.76,0.975,1.04,1.073,1.116,-0.06500000000000006,-0.07600000000000007
7.4,2.727,0.598,0.852,0.927,0.963,1.011,-0.07500000000000007,-0.08399999999999985
7.4,2.818,0.468,0.753,0.835,0.874,0.926,-0.08199999999999996,-0.09100000000000008
7.4,2.911,0.342,0.657,0.746,0.787,0.843,-0.08899999999999997,-0.09699999999999998
7.4,3.094,0.108,0.478,0.577,0.622,0.684,-0.09899999999999998,-0.1070000000000001
7.4,3.277,-0.108,0.31,0.419,0.468,0.534,-0.10899999999999999,-0.11500000000000005
7.4,3.46,-0.307,0.152,0.27,0.322,0.393,-0.11800000000000002,-0.123
7.4,3.573,-0.423,0.059,0.182,0.236,0.31,-0.123,-0.128
7.4,3.643,-0.493,0.003,0.129,0.184,0.26,-0.126,-0.131
7.4,3.828,-0.668,-0.139,-0.006,0.053,0.133,-0.133,-0.139
7.4,3.958,-0.783,-0.233,-0.095,-0.035,0.047,-0.138,-0.14200000000000002
7.4,4.014,-0.832,-0.273,-0.133,-0.072,0.011,-0.14,-0.14400000000000002
7.4,4.195,-0.988,-0.402,-0.256,-0.192,-0.105,-0.14600000000000002,-0.15100000000000002
7.4,4.356,-1.119,-0.512,-0.361,-0.294,-0.204,-0.15100000000000002,-0.157
7.4,4.377,-1.136,-0.526,-0.374,-0.307,-0.216,-0.15200000000000002,-0.158
7.4,4.521,-1.247,-0.62,-0.464,-0.395,-0.301,-0.15599999999999997,-0.16300000000000003
7.4,4.561,-1.277,-0.646,-0.488,-0.419,-0.324,-0.15800000000000003,-0.16399999999999998
7.4,4.621,-1.323,-0.685,-0.525,-0.455,-0.359,-0.16000000000000003,-0.16600000000000004
7.4,4.745,-1.414,-0.762,-0.599,-0.527,-0.43,-0.16300000000000003,-0.16899999999999998
7.4,4.929,-1.545,-0.875,-0.707,-0.633,-0.532,-0.16800000000000004,-0.17499999999999993
7.4,4.964,-1.569,-0.896,-0.727,-0.652,-0.551,-0.16900000000000004,-0.17599999999999993
7.4,5.114,-1.673,-0.986,-0.813,-0.736,-0.633,-0.17300000000000004,-0.17999999999999994
7.4,5.298,-1.799,-1.095,-0.918,-0.838,-0.732,-0.17699999999999994,-0.18600000000000005
7.4,5.374,-1.849,-1.138,-0.96,-0.88,-0.772,-0.17799999999999994,-0.18799999999999994
7.4,5.482,-1.921,-1.201,-1.02,-0.939,-0.83,-0.18100000000000005,-0.19000000000000006
7.4,5.666,-2.041,-1.307,-1.122,-1.039,-0.927,-0.18499999999999983,-0.19500000000000006
7.4,5.792,-2.121,-1.378,-1.191,-1.106,-0.993,-0.18699999999999983,-0.19800000000000006
7.4,5.85,-2.158,-1.41,-1.222,-1.137,-1.023,-0.18799999999999994,-0.19900000000000007
7.4,5.865,-2.168,-1.419,-1.23,-1.145,-1.031,-0.18900000000000006,-0.19900000000000007
7.4,6.033,-2.274,-1.513,-1.321,-1.234,-1.118,-0.19199999999999995,-0.20299999999999985
7.4,6.231,-2.397,-1.623,-1.427,-1.338,-1.22,-0.19599999999999995,-0.20700000000000007
7.4,6.269,-2.42,-1.643,-1.447,-1.358,-1.24,-0.19599999999999995,-0.20700000000000007
7.4,6.43,-2.518,-1.731,-1.533,-1.442,-1.322,-0.19800000000000018,-0.21099999999999985
7.4,6.508,-2.565,-1.774,-1.574,-1.483,-1.362,-0.19999999999999996,-0.21199999999999997
7.4,6.761,-2.718,-1.912,-1.709,-1.616,-1.493,-0.20299999999999985,-0.21599999999999997
7.4,6.991,-2.858,-2.041,-1.835,-1.74,-1.615,-0.20599999999999996,-0.21999999999999997
7.4,7.024,-2.878,-2.06,-1.853,-1.758,-1.633,-0.20700000000000007,-0.21999999999999997
7.4,7.186,-2.975,-2.149,-1.941,-1.845,-1.718,-0.20799999999999996,-0.2230000000000001
7.4,7.393,-3.1,-2.265,-2.055,-1.958,-1.83,-0.20999999999999996,-0.2250000000000001
7.4,7.584,-3.217,-2.375,-2.163,-2.066,-1.936,-0.2120000000000002,-0.22699999999999987
7.4,7.762,-3.329,-2.481,-2.267,-2.169,-2.039,-0.21399999999999997,-0.22799999999999976
7.4,7.985,-3.475,-2.62,-2.406,-2.308,-2.177,-0.21399999999999997,-0.2290000000000001
7.4,8.025,-3.502,-2.647,-2.432,-2.334,-2.203,-0.21499999999999986,-0.2290000000000001
7.4,8.205,-3.62,-2.761,-2.546,-2.447,-2.316,-0.2150000000000003,-0.22999999999999998
7.4,8.395,-3.751,-2.889,-2.674,-2.575,-2.444,-0.21499999999999986,-0.22999999999999998
7.4,8.568,-3.877,-3.015,-2.8,-2.702,-2.571,-0.2150000000000003,-0.22899999999999965
7.4,8.726,-3.998,-3.137,-2.922,-2.825,-2.695,-0.21499999999999986,-0.2270000000000003
7.4,8.875,-4.119,-3.261,-3.047,-2.951,-2.822,-0.21399999999999997,-0.2250000000000001
7.4,9.015,-4.238,-3.386,-3.173,-3.078,-2.951,-0.21300000000000008,-0.22199999999999998
7.4,9.075,-4.289,-3.439,-3.227,-3.133,-3.006,-0.2120000000000002,-0.22100000000000009
7.4,9.227,-4.426,-3.586,-3.376,-3.284,-3.159,-0.20999999999999996,-0.21700000000000008
7.4,9.361,-4.557,-3.727,-3.52,-3.43,-3.308,-0.20699999999999985,-0.2120000000000002
7.4,9.474,-4.678,-3.857,-3.653,-3.565,-3.446,-0.20400000000000018,-0.20699999999999985
7.4,9.592,-4.803,-3.989,-3.788,-3.702,-3.586,-0.20100000000000007,-0.20199999999999996
7.4,9.6,-4.812,-3.999,-3.797,-3.712,-3.596,-0.20199999999999996,-0.20100000000000007
7.4,9.635,-4.829,-4.003,-3.799,-3.712,-3.594,-0.20400000000000018,-0.20500000000000007
7.4,9.664,-4.834,-3.992,-3.784,-3.694,-3.573,-0.20800000000000018,-0.21099999999999985
7.4,9.673,-4.823,-3.962,-3.75,-3.657,-3.531,-0.2120000000000002,-0.21899999999999986
7.4,9.676,-4.819,-3.94,-3.724,-3.628,-3.498,-0.21599999999999975,-0.22599999999999998
7.4,9.678,-4.825,-3.932,-3.712,-3.614,-3.482,-0.21999999999999975,-0.22999999999999998
7.4,9.679,-4.829,-3.926,-3.705,-3.605,-3.471,-0.22100000000000009,-0.23399999999999999
7.4,9.68,-4.801,-3.909,-3.69,-3.591,-3.459,-0.21899999999999986,-0.23099999999999987
7.4,9.68,-4.79,-3.913,-3.697,-3.601,-3.471,-0.21599999999999975,-0.22599999999999998
7.4,9.68,-4.802,-3.94,-3.727,-3.634,-3.507,-0.21300000000000008,-0.21999999999999975
7.4,9.681,-4.838,-3.995,-3.787,-3.697,-3.574,-0.20800000000000018,-0.21300000000000008
7.4,9.681,-4.89,-4.065,-3.861,-3.775,-3.656,-0.20400000000000018,-0.20500000000000007
7.4,9.681,-4.949,-4.142,-3.944,-3.86,-3.747,-0.1980000000000004,-0.19700000000000006
7.4,9.682,-5.025,-4.241,-4.049,-3.97,-3.861,-0.19199999999999928,-0.18800000000000017
7.4,9.682,-5.084,-4.319,-4.132,-4.056,-3.952,-0.18700000000000028,-0.17999999999999972
7.4,9.682,-5.141,-4.395,-4.213,-4.141,-4.041,-0.1819999999999995,-0.1719999999999997
7.4,9.683,-5.195,-4.469,-4.291,-4.223,-4.128,-0.17799999999999994,-0.16300000000000026
7.4,9.683,-5.246,-4.54,-4.368,-4.303,-4.212,-0.1719999999999997,-0.15600000000000058
7.4,9.683,-5.295,-4.609,-4.442,-4.381,-4.295,-0.16699999999999982,-0.14700000000000024
7.4,9.683,-5.342,-4.675,-4.514,-4.457,-4.376,-0.1609999999999996,-0.1379999999999999
7.4,9.684,-5.385,-4.739,-4.584,-4.531,-4.454,-0.15500000000000025,-0.1299999999999999
7.4,9.684,-5.435,-4.816,-4.669,-4.621,-4.55,-0.14700000000000024,-0.11899999999999977
7.4,9.684,-5.472,-4.876,-4.735,-4.691,-4.624,-0.14100000000000001,-0.11100000000000065
7.4,9.684,-5.506,-4.933,-4.799,-4.759,-4.697,-0.13399999999999945,-0.10200000000000031
7.4,9.685,-5.545,-5.004,-4.877,-4.842,-4.787,-0.12699999999999978,-0.08999999999999986
7.4,9.685,-5.573,-5.058,-4.937,-4.906,-4.856,-0.12099999999999955,-0.0810000000000004
7.4,9.685,-5.598,-5.111,-4.996,-4.969,-4.923,-0.11499999999999932,-0.0730000000000004
7.4,9.685,-5.624,-5.175,-5.068,-5.045,-5.005,-0.1070000000000002,-0.06299999999999972
7.4,9.685,-5.639,-5.221,-5.121,-5.102,-5.068,-0.09999999999999964,-0.053000000000000824
7.4,9.685,-5.651,-5.266,-5.172,-5.158,-5.129,-0.0940000000000003,-0.04300000000000015
7.4,9.686,-5.659,-5.318,-5.234,-5.224,-5.202,-0.08399999999999963,-0.03200000000000003
7.4,9.686,-5.662,-5.358,-5.281,-5.275,-5.258,-0.07699999999999996,-0.022999999999999687
7.4,9.686,-5.66,-5.396,-5.326,-5.323,-5.312,-0.07000000000000028,-0.013999999999999346
7.4,9.686,-5.655,-5.432,-5.37,-5.37,-5.365,-0.06200000000000028,-0.004999999999999893
7.4,9.686,-5.646,-5.466,-5.411,-5.415,-5.415,-0.055000000000000604,0.004000000000000448
7.4,9.686,-5.629,-5.505,-5.46,-5.468,-5.476,-0.04499999999999993,0.016000000000000014
7.4,9.686,-5.611,-5.532,-5.496,-5.508,-5.523,-0.03599999999999959,0.026999999999999247
7.4,9.687,-5.587,-5.554,-5.528,-5.545,-5.567,-0.02600000000000069,0.03900000000000059
7.4,9.687,-5.554,-5.569,-5.556,-5.579,-5.61,-0.0129999999999999,0.05400000000000027
7.4,9.687,-5.508,-5.571,-5.577,-5.61,-5.651,0.006000000000000227,0.07399999999999984
7.4,9.687,-5.453,-5.56,-5.59,-5.637,-5.69,0.03000000000000025,0.10000000000000053
7.4,9.687,-5.391,-5.538,-5.597,-5.659,-5.727,0.05900000000000016,0.1299999999999999
7.4,9.687,-5.322,-5.505,-5.596,-5.677,-5.761,0.09100000000000019,0.16500000000000004
7.4,9.687,-5.248,-5.459,-5.589,-5.692,-5.794,0.13000000000000078,0.20499999999999918
